Date,kospi,kosdaq,usdkrw,us_tb_3m,call_r,PPI,CPI,CPI_ratio,IPI,EPI,TOTAL_foreign_own,KOSPI_foreign_own,KOSDAQ_foreign_own
2020-10-28,2345.26,806.2,1134.93,0.1,0.49,99.98,100.18,0.5,98.37,100.26,31.5,35.9,9.6
2020-10-29,2326.67,813.93,1130.06,0.09,0.48,99.98,100.18,0.5,98.37,100.26,31.4,35.8,9.7
2020-10-30,2267.15,792.65,1136.49,0.09,0.52,99.98,100.18,0.5,98.37,100.26,31.3,35.8,9.7
2020-11-02,2300.16,802.95,1132.95,0.09,0.48,100.06,100.09,-0.1,96.19,97.42,31.3,35.7,9.6
2020-11-03,2343.31,818.46,1131.32,0.1,0.47,100.06,100.09,-0.1,96.19,97.42,31.3,35.7,9.6
2020-11-04,2357.32,826.97,1127.65,0.1,0.46,100.06,100.09,-0.1,96.19,97.42,31.2,35.6,9.6
2020-11-05,2413.79,844.8,1122.88,0.1,0.46,100.06,100.09,-0.1,96.19,97.42,31.2,35.6,9.6
2020-11-06,2416.5,836.78,1121.4,0.1,0.51,100.06,100.09,-0.1,96.19,97.42,31.3,35.7,9.6
2020-11-09,2447.2,851.21,1119.06,0.11,0.5,100.06,100.09,-0.1,96.19,97.42,31.2,35.7,9.5
2020-11-10,2452.83,840.79,1117.07,0.1,0.49,100.06,100.09,-0.1,96.19,97.42,31.3,35.7,9.5
2020-11-11,2485.87,839.9,1112.39,0.1,0.48,100.06,100.09,-0.1,96.19,97.42,31.4,35.7,9.5
2020-11-12,2475.62,840.08,1114.86,0.1,0.48,100.06,100.09,-0.1,96.19,97.42,31.4,35.8,9.5
2020-11-13,2493.87,839.14,1107.62,0.09,0.48,100.06,100.09,-0.1,96.19,97.42,31.6,36.0,9.5
2020-11-16,2543.03,847.33,1107.04,0.09,0.48,100.06,100.09,-0.1,96.19,97.42,31.9,36.2,9.5
2020-11-17,2539.15,839.47,1105.38,0.09,0.49,100.06,100.09,-0.1,96.19,97.42,31.9,36.2,9.5
2020-11-18,2545.64,851.74,1106.17,0.09,0.48,100.06,100.09,-0.1,96.19,97.42,31.7,36.1,9.4
2020-11-19,2547.42,859.94,1113.59,0.07,0.49,100.06,100.09,-0.1,96.19,97.42,31.6,36.0,9.5
2020-11-20,2553.5,870.18,1114.95,0.07,0.49,100.06,100.09,-0.1,96.19,97.42,31.6,36.0,9.5
2020-11-23,2602.59,873.29,1113.51,0.08,0.51,100.06,100.09,-0.1,96.19,97.42,31.8,36.2,9.6
2020-11-24,2617.76,872.1,1110.24,0.09,0.52,100.06,100.09,-0.1,96.19,97.42,31.9,36.2,9.5
2020-11-25,2601.54,865.12,1106.21,0.09,0.51,100.06,100.09,-0.1,96.19,97.42,31.8,36.2,9.5
2020-11-26,2625.91,874.53,1105.57,0.09,0.53,100.06,100.09,-0.1,96.19,97.42,31.9,36.3,9.5
2020-11-27,2633.45,885.56,1104.43,0.09,0.52,100.06,100.09,-0.1,96.19,97.42,31.8,36.2,9.5
2020-11-30,2591.34,886.11,1109.32,0.08,0.6,100.06,100.09,-0.1,96.19,97.42,31.6,36.1,9.6
2020-12-01,2634.25,891.29,1105.73,0.09,0.51,100.84,100.33,0.2,98.16,97.99,31.6,36.0,9.6
2020-12-02,2675.9,899.34,1100.02,0.09,0.48,100.84,100.33,0.2,98.16,97.99,31.8,36.2,9.6
2020-12-03,2696.22,907.61,1092.08,0.08,0.48,100.84,100.33,0.2,98.16,97.99,31.8,36.2,9.7
2020-12-04,2731.45,913.76,1083.77,0.09,0.48,100.84,100.33,0.2,98.16,97.99,32.0,36.4,9.7
2020-12-07,2745.44,926.88,1083.53,0.08,0.46,100.84,100.33,0.2,98.16,97.99,32.0,36.4,9.7
2020-12-08,2700.93,906.84,1084.86,0.09,0.45,100.84,100.33,0.2,98.16,97.99,32.0,36.5,9.7
2020-12-09,2755.47,913.81,1086.48,0.08,0.48,100.84,100.33,0.2,98.16,97.99,32.1,36.5,9.7
2020-12-10,2746.46,921.7,1085.55,0.08,0.49,100.84,100.33,0.2,98.16,97.99,32.0,36.4,9.7
2020-12-11,2770.06,928.44,1091.67,0.08,0.5,100.84,100.33,0.2,98.16,97.99,31.9,36.3,9.7
2020-12-14,2762.2,929.54,1093.07,0.09,0.5,100.84,100.33,0.2,98.16,97.99,31.9,36.4,9.7
2020-12-15,2756.82,931.27,1089.43,0.08,0.49,100.84,100.33,0.2,98.16,97.99,31.9,36.3,9.7
2020-12-16,2771.79,939.65,1092.36,0.09,0.49,100.84,100.33,0.2,98.16,97.99,31.8,36.3,9.7
2020-12-17,2770.43,944.04,1093.01,0.08,0.48,100.84,100.33,0.2,98.16,97.99,31.7,36.2,9.8
2020-12-18,2772.18,947.24,1099.39,0.08,0.48,100.84,100.33,0.2,98.16,97.99,31.6,36.0,9.7
2020-12-21,2778.65,953.58,1102.55,0.09,0.51,100.84,100.33,0.2,98.16,97.99,31.5,36.0,9.8
2020-12-22,2733.68,928.73,1109.72,0.09,0.52,100.84,100.33,0.2,98.16,97.99,31.6,36.0,9.8
2020-12-23,2759.82,923.17,1106.65,0.09,0.56,100.84,100.33,0.2,98.16,97.99,31.9,36.2,9.8
2020-12-24,2806.86,928.68,1101.59,0.09,0.55,100.84,100.33,0.2,98.16,97.99,32.1,36.5,9.9
2020-12-28,2808.6,927.0,1095.6,0.11,0.55,100.84,100.33,0.2,98.16,97.99,32.2,36.6,10.1
2020-12-29,2820.51,957.41,1090.97,0.1,0.54,100.84,100.33,0.2,98.16,97.99,32.0,36.4,10.0
2020-12-30,2873.47,968.42,1087.62,0.08,0.57,100.84,100.33,0.2,98.16,97.99,32.1,36.5,10.0
2021-01-04,2944.45,977.62,1086.48,0.09,0.53,101.96,101.04,0.2,131.11,123.42,32.2,36.6,9.9
2021-01-05,2990.57,985.76,1086.42,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.2,36.5,9.9
2021-01-06,2968.21,981.39,1087.93,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.1,36.4,9.8
2021-01-07,3031.68,988.86,1094.28,0.09,0.49,101.96,101.04,0.2,131.11,123.42,32.1,36.4,9.8
2021-01-08,3152.18,987.79,1092.93,0.08,0.48,101.96,101.04,0.2,131.11,123.42,32.6,36.8,9.9
2021-01-11,3148.45,976.63,1097.23,0.08,0.51,101.96,101.04,0.2,131.11,123.42,32.9,37.1,10.1
2021-01-12,3125.95,973.72,1094.48,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.9,37.0,10.1
2021-01-13,3148.29,979.13,1097.12,0.09,0.49,101.96,101.04,0.2,131.11,123.42,32.8,37.0,10.0
2021-01-14,3149.93,980.29,1095.88,0.09,0.49,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.0
2021-01-15,3085.9,964.44,1103.27,0.09,0.5,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.0
2021-01-18,3013.93,944.67,1102.52,0.09,0.51,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.0
2021-01-19,3092.66,957.75,1101.44,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.0
2021-01-20,3114.55,977.66,1096.35,0.08,0.48,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.2
2021-01-21,3160.84,981.4,1099.88,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.7,36.8,10.2
2021-01-22,3140.63,979.98,1105.41,0.08,0.49,101.96,101.04,0.2,131.11,123.42,32.6,36.8,10.1
2021-01-25,3208.99,999.3,1102.58,0.09,0.48,101.96,101.04,0.2,131.11,123.42,32.7,36.9,10.1
2021-01-26,3140.31,994.0,1101.02,0.07,0.51,101.96,101.04,0.2,131.11,123.42,32.6,36.8,10.1
2021-01-27,3122.56,985.92,1108.38,0.08,0.45,101.96,101.04,0.2,131.11,123.42,32.4,36.6,10.1
2021-01-28,3069.05,961.23,1112.52,0.07,0.46,101.96,101.04,0.2,131.11,123.42,32.4,36.6,10.1
2021-01-29,2976.21,928.73,1117.64,0.06,0.52,101.96,101.04,0.2,131.11,123.42,32.4,36.6,10.1
2021-02-01,3056.53,956.92,1116.51,0.07,0.49,102.8,101.58,0.5,106.28,103.68,32.3,36.4,10.1
2021-02-02,3096.81,963.81,1115.37,0.07,0.47,102.8,101.58,0.5,106.28,103.68,32.4,36.5,10.2
2021-02-03,3129.68,970.69,1113.46,0.04,0.45,102.8,101.58,0.5,106.28,103.68,32.3,36.4,10.1
2021-02-04,3087.55,964.58,1120.0,0.04,0.47,102.8,101.58,0.5,106.28,103.68,32.2,36.3,10.1
2021-02-05,3120.63,967.42,1116.77,0.03,0.46,102.8,101.58,0.5,106.28,103.68,32.3,36.3,10.1
2021-02-08,3091.24,960.78,1115.61,0.05,0.48,102.8,101.58,0.5,106.28,103.68,32.3,36.4,10.1
2021-02-09,3084.67,957.85,1110.88,0.04,0.49,102.8,101.58,0.5,106.28,103.68,32.2,36.3,10.1
2021-02-10,3100.58,964.31,1105.48,0.05,0.49,102.8,101.58,0.5,106.28,103.68,32.1,36.2,10.1
2021-02-15,3147.0,981.97,1101.31,0.04,0.49,102.8,101.58,0.5,106.28,103.68,32.3,36.5,10.1
2021-02-16,3163.25,977.74,1106.58,0.04,0.5,102.8,101.58,0.5,106.28,103.68,32.4,36.5,10.1
2021-02-17,3133.73,979.77,1105.61,0.04,0.47,102.8,101.58,0.5,106.28,103.68,32.3,36.4,10.0
2021-02-18,3086.66,967.42,1106.96,0.03,0.49,102.8,101.58,0.5,106.28,103.68,32.2,36.4,10.0
2021-02-19,3107.62,965.11,1104.27,0.04,0.51,102.8,101.58,0.5,106.28,103.68,32.3,36.4,10.0
2021-02-22,3079.75,954.29,1111.59,0.03,0.5,102.8,101.58,0.5,106.28,103.68,32.2,36.4,9.9
2021-02-23,3070.09,936.6,1110.13,0.04,0.49,102.8,101.58,0.5,106.28,103.68,32.3,36.4,9.9
2021-02-24,2994.98,906.31,1107.27,0.03,0.5,102.8,101.58,0.5,106.28,103.68,32.5,36.6,9.8
2021-02-25,3099.69,936.21,1118.77,0.04,0.52,102.8,101.58,0.5,106.28,103.68,32.6,36.7,9.9
2021-02-26,3012.95,913.94,1123.89,0.04,0.59,102.8,101.58,0.5,106.28,103.68,32.6,36.7,9.9
2021-03-02,3043.87,923.17,1125.01,0.04,0.47,103.89,101.84,0.3,109.97,107.43,32.5,36.7,9.9
2021-03-03,3082.99,930.8,1126.05,0.05,0.47,103.89,101.84,0.3,109.97,107.43,32.5,36.6,9.9
2021-03-04,3043.49,926.2,1130.87,0.04,0.45,103.89,101.84,0.3,109.97,107.43,32.5,36.6,9.9
2021-03-05,3026.26,923.48,1128.0,0.04,0.47,103.89,101.84,0.3,109.97,107.43,32.4,36.5,9.8
2021-03-08,2996.11,904.77,1140.83,0.05,0.48,103.89,101.84,0.3,109.97,107.43,32.5,36.6,9.8
2021-03-09,2976.12,896.36,1134.91,0.05,0.52,103.89,101.84,0.3,109.97,107.43,32.6,36.7,9.8
2021-03-10,2958.12,890.07,1135.91,0.04,0.49,103.89,101.84,0.3,109.97,107.43,32.6,36.7,9.8
2021-03-11,3013.7,908.01,1130.35,0.04,0.5,103.89,101.84,0.3,109.97,107.43,32.5,36.7,9.8
2021-03-12,3054.39,925.49,1136.0,0.04,0.53,103.89,101.84,0.3,109.97,107.43,32.5,36.6,9.8
2021-03-15,3045.71,926.9,1132.35,0.04,0.51,103.89,101.84,0.3,109.97,107.43,32.5,36.6,9.8
2021-03-16,3067.17,940.65,1129.0,0.02,0.47,103.89,101.84,0.3,109.97,107.43,32.4,36.6,9.8
2021-03-17,3047.5,943.78,1121.21,0.02,0.46,103.89,101.84,0.3,109.97,107.43,32.3,36.5,9.8
2021-03-18,3066.01,949.83,1127.75,0.01,0.48,103.89,101.84,0.3,109.97,107.43,32.2,36.3,9.8
2021-03-19,3039.53,952.11,1129.12,0.01,0.47,103.89,101.84,0.3,109.97,107.43,32.1,36.3,9.8
2021-03-22,3035.46,955.38,1126.0,0.03,0.47,103.89,101.84,0.3,109.97,107.43,32.1,36.3,9.9
2021-03-23,3004.74,946.31,1132.9,0.01,0.49,103.89,101.84,0.3,109.97,107.43,32.1,36.3,9.9
2021-03-24,2996.35,953.82,1134.9,0.02,0.47,103.89,101.84,0.3,109.97,107.43,32.0,36.1,9.9
2021-03-25,3008.33,954.99,1135.12,0.02,0.51,103.89,101.84,0.3,109.97,107.43,31.9,36.1,9.8
2021-03-26,3041.01,956.7,1128.52,0.02,0.48,103.89,101.84,0.3,109.97,107.43,31.9,36.0,9.8
2021-03-29,3036.04,954.1,1131.56,0.03,0.47,103.89,101.84,0.3,109.97,107.43,31.9,36.0,9.8
2021-03-30,3070.0,958.06,1132.59,0.02,0.49,103.89,101.84,0.3,109.97,107.43,31.9,36.0,9.8
2021-03-31,3061.42,956.17,1127.17,0.03,0.59,103.89,101.84,0.3,109.97,107.43,31.8,36.0,9.8
2021-04-01,3087.4,965.78,1128.72,0.02,0.45,104.88,101.98,0.1,109.72,110.26,31.9,36.1,9.8
2021-04-02,3112.8,970.09,1128.64,0.02,0.44,104.88,101.98,0.1,109.72,110.26,32.0,36.2,9.8
2021-04-05,3120.83,969.77,1124.18,0.03,0.45,104.88,101.98,0.1,109.72,110.26,32.1,36.3,9.8
2021-04-06,3127.08,968.63,1119.17,0.02,0.46,104.88,101.98,0.1,109.72,110.26,32.2,36.3,9.8
2021-04-07,3137.41,973.22,1119.03,0.02,0.48,104.88,101.98,0.1,109.72,110.26,32.1,36.3,9.7
2021-04-08,3143.26,982.02,1115.83,0.01,0.46,104.88,101.98,0.1,109.72,110.26,32.0,36.1,9.7
2021-04-09,3131.88,989.39,1120.98,0.02,0.49,104.88,101.98,0.1,109.72,110.26,31.8,36.0,9.7
2021-04-12,3135.59,1000.65,1124.32,0.02,0.53,104.88,101.98,0.1,109.72,110.26,31.8,36.0,9.7
2021-04-13,3169.08,1010.37,1121.37,0.03,0.52,104.88,101.98,0.1,109.72,110.26,31.8,36.0,9.8
2021-04-14,3182.38,1014.42,1116.08,0.02,0.48,104.88,101.98,0.1,109.72,110.26,31.7,36.0,9.8
2021-04-15,3194.33,1013.9,1116.68,0.02,0.48,104.88,101.98,0.1,109.72,110.26,31.8,36.0,9.9
2021-04-16,3198.62,1021.62,1116.5,0.02,0.48,104.88,101.98,0.1,109.72,110.26,31.7,35.9,9.8
2021-04-19,3198.84,1029.46,1115.33,0.02,0.49,104.88,101.98,0.1,109.72,110.26,31.6,35.8,9.9
2021-04-20,3220.7,1031.88,1117.28,0.03,0.47,104.88,101.98,0.1,109.72,110.26,31.6,35.8,9.9
2021-04-21,3171.66,1022.22,1116.35,0.03,0.48,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.8
2021-04-22,3177.52,1025.71,1118.79,0.03,0.49,104.88,101.98,0.1,109.72,110.26,31.4,35.7,9.8
2021-04-23,3186.1,1026.82,1114.72,0.03,0.5,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.7
2021-04-26,3217.53,1030.06,1110.27,0.03,0.47,104.88,101.98,0.1,109.72,110.26,31.5,35.6,9.8
2021-04-27,3215.42,1021.01,1113.33,0.01,0.47,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.8
2021-04-28,3181.47,998.27,1109.88,0.01,0.48,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.7
2021-04-29,3174.07,990.69,1107.63,0.01,0.48,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.6
2021-04-30,3147.86,983.45,1117.16,0.01,0.49,104.88,101.98,0.1,109.72,110.26,31.5,35.7,9.6
2021-05-03,3127.2,961.81,1120.34,0.04,0.42,105.45,102.05,0.1,112.98,112.29,31.7,35.8,9.7
2021-05-04,3147.37,967.2,1125.77,0.02,0.49,105.45,102.05,0.1,112.98,112.29,31.8,35.9,9.7
2021-05-06,3178.74,969.99,1120.28,0.02,0.47,105.45,102.05,0.1,112.98,112.29,31.7,35.7,9.6
2021-05-07,3197.2,978.3,1111.23,0.02,0.47,105.45,102.05,0.1,112.98,112.29,31.6,35.6,9.6
2021-05-10,3249.3,992.8,1116.68,0.02,0.47,105.45,102.05,0.1,112.98,112.29,31.5,35.5,9.6
2021-05-11,3209.43,978.61,1119.58,0.01,0.47,105.45,102.05,0.1,112.98,112.29,31.3,35.3,9.6
2021-05-12,3161.66,967.1,1132.73,0.02,0.47,105.45,102.05,0.1,112.98,112.29,31.2,35.1,9.5
2021-05-13,3122.11,951.77,1126.73,0.02,0.46,105.45,102.05,0.1,112.98,112.29,31.1,35.0,9.5
2021-05-14,3153.32,966.72,1125.79,0.01,0.49,105.45,102.05,0.1,112.98,112.29,31.0,35.0,9.5
2021-05-17,3134.52,962.5,1136.73,0.02,0.48,105.45,102.05,0.1,112.98,112.29,31.0,35.0,9.6
2021-05-18,3173.05,969.1,1126.93,0.02,0.48,105.45,102.05,0.1,112.98,112.29,31.0,34.9,9.6
2021-05-20,3162.28,971.13,1127.66,0.01,0.49,105.45,102.05,0.1,112.98,112.29,30.9,34.9,9.7
2021-05-21,3156.42,965.63,1127.63,0.01,0.5,105.45,102.05,0.1,112.98,112.29,31.0,35.0,9.7
2021-05-24,3144.3,948.37,1123.48,0.02,0.48,105.45,102.05,0.1,112.98,112.29,31.0,34.9,9.7
2021-05-25,3171.32,962.07,1122.36,0.02,0.47,105.45,102.05,0.1,112.98,112.29,31.0,34.9,9.7
2021-05-26,3168.43,966.06,1116.61,0.02,0.49,105.45,102.05,0.1,112.98,112.29,30.9,34.9,9.7
2021-05-27,3165.51,974.08,1118.55,0.02,0.43,105.45,102.05,0.1,112.98,112.29,30.8,34.8,9.8
2021-05-28,3188.73,977.46,1113.08,0.01,0.48,105.45,102.05,0.1,112.98,112.29,30.8,34.8,9.8
2021-05-31,3203.92,981.78,1106.58,0.01,0.51,105.45,102.05,0.1,112.98,112.29,30.8,34.8,9.7
2021-06-01,3221.87,984.59,1108.38,0.02,0.49,106.01,102.05,0.0,116.05,113.36,30.9,34.8,9.7
2021-06-02,3224.23,981.1,1110.92,0.02,0.47,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-03,3247.43,990.19,1116.46,0.02,0.46,106.01,102.05,0.0,116.05,113.36,30.9,34.8,9.7
2021-06-04,3240.08,987.58,1110.52,0.02,0.48,106.01,102.05,0.0,116.05,113.36,30.9,34.8,9.7
2021-06-07,3252.12,985.86,1110.62,0.02,0.46,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-08,3247.83,986.12,1117.72,0.02,0.45,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-09,3216.18,978.79,1115.61,0.03,0.48,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.8
2021-06-10,3224.64,987.77,1112.32,0.03,0.49,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.8
2021-06-11,3249.32,991.13,1116.4,0.03,0.5,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-14,3252.13,997.41,1116.33,0.03,0.47,106.01,102.05,0.0,116.05,113.36,30.7,34.7,9.7
2021-06-15,3258.63,997.37,1117.09,0.03,0.47,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-16,3278.68,998.49,1132.68,0.04,0.47,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-17,3264.96,1003.72,1134.3,0.04,0.48,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-18,3267.93,1015.88,1134.94,0.05,0.51,106.01,102.05,0.0,116.05,113.36,30.7,34.6,9.8
2021-06-21,3240.79,1010.99,1131.4,0.05,0.56,106.01,102.05,0.0,116.05,113.36,30.7,34.6,9.8
2021-06-22,3263.88,1011.56,1133.57,0.04,0.56,106.01,102.05,0.0,116.05,113.36,30.6,34.6,9.8
2021-06-23,3276.19,1016.46,1135.85,0.05,0.53,106.01,102.05,0.0,116.05,113.36,30.7,34.6,9.8
2021-06-24,3286.1,1012.62,1130.78,0.05,0.53,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.8
2021-06-25,3302.84,1012.13,1127.12,0.06,0.57,106.01,102.05,0.0,116.05,113.36,30.8,34.7,9.7
2021-06-28,3301.89,1017.91,1130.04,0.05,0.59,106.01,102.05,0.0,116.05,113.36,30.7,34.7,9.7
2021-06-29,3286.68,1022.52,1131.62,0.04,0.58,106.01,102.05,0.0,116.05,113.36,30.7,34.6,9.8
2021-06-30,3296.68,1029.96,1130.48,0.05,0.63,106.01,102.05,0.0,116.05,113.36,30.6,34.6,9.8
2021-07-01,3282.06,1035.64,1134.33,0.05,0.53,107.04,102.26,0.2,120.23,117.77,30.6,34.6,9.8
2021-07-02,3281.78,1038.18,1130.53,0.05,0.51,107.04,102.26,0.2,120.23,117.77,30.5,34.5,9.8
2021-07-05,3293.21,1047.33,1130.42,0.05,0.47,107.04,102.26,0.2,120.23,117.77,30.5,34.5,9.8
2021-07-06,3305.21,1044.96,1136.75,0.05,0.4,107.04,102.26,0.2,120.23,117.77,30.6,34.6,9.8
2021-07-07,3285.34,1047.36,1141.5,0.05,0.48,107.04,102.26,0.2,120.23,117.77,30.6,34.6,9.8
2021-07-08,3252.68,1034.48,1146.59,0.06,0.51,107.04,102.26,0.2,120.23,117.77,30.6,34.6,9.9
2021-07-09,3217.95,1028.93,1143.73,0.06,0.52,107.04,102.26,0.2,120.23,117.77,30.5,34.6,9.8
2021-07-12,3246.47,1034.64,1146.85,0.05,0.52,107.04,102.26,0.2,120.23,117.77,30.5,34.5,9.8
2021-07-13,3271.38,1043.31,1149.94,0.05,0.58,107.04,102.26,0.2,120.23,117.77,30.5,34.5,9.8
2021-07-14,3264.81,1044.98,1144.22,0.06,0.59,107.04,102.26,0.2,120.23,117.77,30.4,34.5,9.9
2021-07-15,3286.22,1054.31,1141.59,0.05,0.59,107.04,102.26,0.2,120.23,117.77,30.5,34.5,9.9
2021-07-16,3276.91,1051.98,1141.51,0.05,0.56,107.04,102.26,0.2,120.23,117.77,30.3,34.3,9.9
2021-07-19,3244.04,1049.83,1150.83,0.05,0.54,107.04,102.26,0.2,120.23,117.77,30.3,34.2,10.0
2021-07-20,3232.7,1043.64,1147.47,0.05,0.51,107.04,102.26,0.2,120.23,117.77,30.2,34.2,9.9
2021-07-21,3215.91,1042.03,1149.31,0.05,0.5,107.04,102.26,0.2,120.23,117.77,30.2,34.2,9.9
2021-07-22,3250.21,1050.25,1150.55,0.05,0.52,107.04,102.26,0.2,120.23,117.77,30.3,34.2,9.9
2021-07-23,3254.42,1055.5,1151.52,0.05,0.55,107.04,102.26,0.2,120.23,117.77,30.2,34.2,10.0
2021-07-26,3224.95,1047.63,1152.54,0.05,0.57,107.04,102.26,0.2,120.23,117.77,30.2,34.2,10.0
2021-07-27,3232.53,1046.55,1154.25,0.05,0.57,107.04,102.26,0.2,120.23,117.77,30.2,34.1,10.0
2021-07-28,3236.86,1035.68,1150.27,0.05,0.51,107.04,102.26,0.2,120.23,117.77,30.2,34.2,9.9
2021-07-29,3242.65,1044.13,1143.12,0.06,0.51,107.04,102.26,0.2,120.23,117.77,30.2,34.1,9.9
2021-07-30,3202.32,1031.14,1151.41,0.06,0.58,107.04,102.26,0.2,120.23,117.77,30.2,34.1,9.9
2021-08-02,3223.04,1037.8,1150.18,0.05,0.44,107.6,102.75,0.5,121.79,119.27,30.2,34.1,9.9
2021-08-03,3237.14,1036.11,1148.44,0.05,0.49,107.6,102.75,0.5,121.79,119.27,30.3,34.3,9.9
2021-08-04,3280.38,1047.93,1144.76,0.05,0.51,107.6,102.75,0.5,121.79,119.27,30.3,34.3,9.9
2021-08-05,3276.13,1059.54,1142.59,0.05,0.5,107.6,102.75,0.5,121.79,119.27,30.3,34.3,9.9
2021-08-06,3270.36,1059.8,1144.93,0.06,0.48,107.6,102.75,0.5,121.79,119.27,29.9,33.7,9.9
2021-08-09,3260.42,1060.0,1146.89,0.06,0.5,107.6,102.75,0.5,121.79,119.27,29.9,33.8,9.9
2021-08-10,3243.19,1052.07,1152.7,0.05,0.51,107.6,102.75,0.5,121.79,119.27,29.6,33.4,9.9
2021-08-11,3220.62,1051.92,1153.98,0.05,0.49,107.6,102.75,0.5,121.79,119.27,29.5,33.3,9.9
2021-08-12,3208.38,1054.09,1162.98,0.06,0.56,107.6,102.75,0.5,121.79,119.27,29.3,33.1,9.9
2021-08-13,3171.29,1040.78,1161.37,0.06,0.54,107.6,102.75,0.5,121.79,119.27,29.1,32.9,9.9
2021-08-17,3143.09,1011.05,1177.3,0.07,0.51,107.6,102.75,0.5,121.79,119.27,29.1,32.8,9.9
2021-08-18,3158.93,1021.08,1170.03,0.07,0.5,107.6,102.75,0.5,121.79,119.27,29.0,32.7,10.0
2021-08-19,3097.83,991.15,1176.28,0.06,0.51,107.6,102.75,0.5,121.79,119.27,29.1,32.7,10.1
2021-08-20,3060.51,967.9,1175.15,0.05,0.5,107.6,102.75,0.5,121.79,119.27,29.2,32.8,10.1
2021-08-23,3090.21,993.18,1169.36,0.05,0.51,107.6,102.75,0.5,121.79,119.27,29.0,32.7,10.0
2021-08-24,3138.3,1013.18,1163.65,0.05,0.55,107.6,102.75,0.5,121.79,119.27,29.1,32.8,10.1
2021-08-25,3146.81,1017.78,1163.87,0.06,0.57,107.6,102.75,0.5,121.79,119.27,29.1,32.8,10.0
2021-08-26,3128.53,1020.44,1170.53,0.05,0.84,107.6,102.75,0.5,121.79,119.27,29.0,32.7,10.0
2021-08-27,3133.9,1023.51,1161.23,0.05,0.86,107.6,102.75,0.5,121.79,119.27,28.9,32.6,10.0
2021-08-30,3144.19,1031.84,1164.34,0.05,0.86,107.6,102.75,0.5,121.79,119.27,28.8,32.5,9.9
2021-08-31,3199.27,1038.33,1158.73,0.04,0.9,107.6,102.75,0.5,121.79,119.27,28.9,32.6,9.9
2021-09-01,3207.02,1045.98,1155.47,0.05,0.83,108.0,103.17,0.4,124.58,120.73,28.9,32.6,9.9
2021-09-02,3175.85,1047.19,1158.05,0.05,0.76,108.0,103.17,0.4,124.58,120.73,28.8,32.6,9.9
2021-09-03,3201.06,1053.85,1154.28,0.05,0.75,108.0,103.17,0.4,124.58,120.73,28.9,32.6,9.8
2021-09-06,3203.33,1052.96,1157.04,0.05,0.75,108.0,103.17,0.4,124.58,120.73,29.0,32.7,9.8
2021-09-07,3187.42,1054.43,1161.98,0.05,0.75,108.0,103.17,0.4,124.58,120.73,28.9,32.7,9.8
2021-09-08,3162.99,1037.22,1166.54,0.05,0.74,108.0,103.17,0.4,124.58,120.73,28.9,32.7,9.8
2021-09-09,3114.7,1034.62,1169.64,0.04,0.76,108.0,103.17,0.4,124.58,120.73,28.9,32.7,9.7
2021-09-10,3125.76,1037.91,1170.23,0.05,0.88,108.0,103.17,0.4,124.58,120.73,28.8,32.6,9.7
2021-09-13,3127.86,1026.34,1172.83,0.06,0.86,108.0,103.17,0.4,124.58,120.73,28.9,32.7,9.7
2021-09-14,3148.83,1037.74,1172.23,0.04,0.78,108.0,103.17,0.4,124.58,120.73,28.9,32.6,9.7
2021-09-15,3153.4,1042.79,1166.23,0.04,0.76,108.0,103.17,0.4,124.58,120.73,28.9,32.6,9.8
2021-09-16,3130.09,1039.43,1175.19,0.04,0.75,108.0,103.17,0.4,124.58,120.73,28.8,32.6,9.8
2021-09-17,3140.51,1046.12,1180.69,0.04,0.77,108.0,103.17,0.4,124.58,120.73,28.8,32.5,9.8
2021-09-23,3127.58,1036.26,1174.63,0.03,0.75,108.0,103.17,0.4,124.58,120.73,28.9,32.6,9.8
2021-09-24,3125.24,1037.03,1179.68,0.03,0.75,108.0,103.17,0.4,124.58,120.73,28.9,32.7,9.8
